n_cooling,%agr,%clas,%red
190,86.1209,95.5752,76.6667
191,86.1209,95.5752,76.6667
192,86.1209,95.5752,76.6667
193,86.1209,95.5752,76.6667
194,86.1209,95.5752,76.6667
195,86.1209,95.5752,76.6667
196,86.1209,95.5752,76.6667
197,86.1209,95.5752,76.6667
198,86.1209,95.5752,76.6667
199,86.1209,95.5752,76.6667
200,86.1209,95.5752,76.6667
201,86.1209,95.5752,76.6667
202,86.1209,95.5752,76.6667
203,86.1209,95.5752,76.6667
204,86.1209,95.5752,76.6667
205,86.1209,95.5752,76.6667
206,86.1209,95.5752,76.6667
207,86.1209,95.5752,76.6667
208,86.1209,95.5752,76.6667
209,86.1209,95.5752,76.6667
210,86.1209,95.5752,76.6667
211,86.1209,95.5752,76.6667
212,86.1209,95.5752,76.6667
213,86.1209,95.5752,76.6667
214,86.1209,95.5752,76.6667
215,86.1209,95.5752,76.6667
216,86.1209,95.5752,76.6667
217,86.1209,95.5752,76.6667
218,86.1209,95.5752,76.6667
219,86.1209,95.5752,76.6667
220,86.1209,95.5752,76.6667
221,86.1209,95.5752,76.6667
222,86.1209,95.5752,76.6667
223,86.1209,95.5752,76.6667
224,86.1209,95.5752,76.6667
225,86.1209,95.5752,76.6667
226,86.1209,95.5752,76.6667
227,86.1209,95.5752,76.6667
228,86.1209,95.5752,76.6667
229,86.1209,95.5752,76.6667
230,86.1209,95.5752,76.6667
231,86.1209,95.5752,76.6667
232,86.1209,95.5752,76.6667
233,86.1209,95.5752,76.6667
234,86.1209,95.5752,76.6667
235,86.1209,95.5752,76.6667
236,86.1209,95.5752,76.6667
237,86.1209,95.5752,76.6667
238,86.1209,95.5752,76.6667
239,86.1209,95.5752,76.6667
240,86.1209,95.5752,76.6667
241,86.1209,95.5752,76.6667
242,86.1209,95.5752,76.6667
243,86.1209,95.5752,76.6667
244,86.1209,95.5752,76.6667
245,86.1209,95.5752,76.6667
246,86.1209,95.5752,76.6667
247,86.1209,95.5752,76.6667
248,86.1209,95.5752,76.6667
249,86.1209,95.5752,76.6667
250,86.1209,95.5752,76.6667
251,86.1209,95.5752,76.6667
252,86.1209,95.5752,76.6667
253,86.1209,95.5752,76.6667
254,86.1209,95.5752,76.6667
255,86.1209,95.5752,76.6667
256,86.1209,95.5752,76.6667
257,86.1209,95.5752,76.6667
258,86.1209,95.5752,76.6667
259,86.1209,95.5752,76.6667
260,86.1209,95.5752,76.6667
261,86.1209,95.5752,76.6667
262,86.1209,95.5752,76.6667
263,86.1209,95.5752,76.6667
264,86.1209,95.5752,76.6667
265,86.1209,95.5752,76.6667
266,86.1209,95.5752,76.6667
267,86.1209,95.5752,76.6667
268,86.1209,95.5752,76.6667
269,86.1209,95.5752,76.6667
270,86.1209,95.5752,76.6667
271,86.1209,95.5752,76.6667
272,86.1209,95.5752,76.6667
273,86.1209,95.5752,76.6667
274,86.1209,95.5752,76.6667
275,86.1209,95.5752,76.6667
276,86.1209,95.5752,76.6667
277,86.1209,95.5752,76.6667
278,86.1209,95.5752,76.6667
279,86.1209,95.5752,76.6667
280,86.1209,95.5752,76.6667
281,86.1209,95.5752,76.6667
282,86.1209,95.5752,76.6667
283,86.1209,95.5752,76.6667
284,86.1209,95.5752,76.6667
285,86.1209,95.5752,76.6667
286,86.1209,95.5752,76.6667
287,86.1209,95.5752,76.6667
288,86.1209,95.5752,76.6667
289,86.1209,95.5752,76.6667
290,86.1209,95.5752,76.6667
291,86.1209,95.5752,76.6667
